,rtime,lkas,ldws,distance,speed,latitude,longtitude
4610,2020-11-07 15:58:18,1,1,27.21,79,37.28910805,127.15326189999999
4611,2020-11-07 15:58:19,1,1,28.74,79,37.28916187,127.1530322
4612,2020-11-07 15:58:20,1,1,28.34,79,37.28922051,127.152805
4613,2020-11-07 15:58:21,1,1,30.9,80,37.28928042,127.1525748
4614,2020-11-07 15:58:22,1,1,31.37,81,37.28933592,127.1523433
4615,2020-11-07 15:58:23,1,1,61.89,83,37.28938842,127.1521134
4616,2020-11-07 15:58:35,1,1,60.24,81,37.28962722,127.14906529999999
4617,2020-11-07 15:58:36,1,1,58.66,79,37.2896167,127.1488285
4618,2020-11-07 15:58:37,1,1,57.16,77,37.28960489,127.14859569999999
4619,2020-11-07 15:58:38,1,1,61.89,75,37.289592299999995,127.1483736
4620,2020-11-07 15:58:39,1,1,63.64,74,37.28957397,127.14814270000001
4621,2020-11-07 15:58:40,1,1,27.96,74,37.28955889,127.1479236
4622,2020-11-07 15:58:41,1,1,26.85,74,37.28954833,127.1477085
4623,2020-11-07 15:58:42,1,1,30.9,73,37.28952871,127.14748349999999
4624,2020-11-07 15:58:43,1,1,30.45,73,37.2895107,127.1472612
4625,2020-11-07 15:58:44,1,1,27.96,73,37.28949348,127.14704579999999
4626,2020-11-07 15:58:45,1,1,27.96,73,37.28947914,127.14683470000001
4627,2020-11-07 15:58:46,1,1,29.15,73,37.28946546,127.1466225
4628,2020-11-07 15:58:47,1,1,27.58,72,37.28945367,127.14641770000001
4629,2020-11-07 15:58:48,1,1,27.96,72,37.28944069,127.14620749999999
4630,2020-11-07 15:58:49,1,1,27.58,72,37.28942617,127.1459825
4631,2020-11-07 15:58:50,1,1,28.34,72,37.28941502,127.1457653
4632,2020-11-07 15:58:51,1,1,27.96,72,37.28939798,127.14553899999999
4633,2020-11-07 15:58:52,1,1,27.21,72,37.28938226,127.1453182
4634,2020-11-07 15:58:53,1,1,29.57,72,37.28935906,127.145074
4635,2020-11-07 15:58:54,1,1,29.15,72,37.28933619,127.14483999999999
4636,2020-11-07 15:58:55,1,1,88.23,72,37.28931065,127.14460220000001
4637,2020-11-07 15:58:56,1,1,29.57,72,37.28929043,127.144379
4638,2020-11-07 15:58:57,1,1,39.6,71,37.28926854,127.1441425
4639,2020-11-07 15:58:58,1,1,27.58,71,37.28924887,127.1438922
4640,2020-11-07 15:58:59,1,1,25.49,70,37.28922983,127.1436646
4641,2020-11-07 15:59:00,1,1,24.54,70,37.28921324,127.14345259999999
4642,2020-11-07 15:59:01,1,1,25.81,68,37.28919777,127.14325840000001
4643,2020-11-07 15:59:02,1,1,24.24,66,37.28918129,127.14306599999999
4644,2020-11-07 15:59:03,1,1,26.85,65,37.28916161,127.1428554
4645,2020-11-07 15:59:04,1,1,29.57,66,37.28914279,127.1426354
4646,2020-11-07 15:59:05,1,1,25.16,66,37.28912103,127.14242709999999
4647,2020-11-07 15:59:06,1,1,28.34,67,37.28910014,127.14223909999998
4648,2020-11-07 15:59:07,1,1,30.45,68,37.28907655,127.1420338
4649,2020-11-07 15:59:08,1,1,32.34,70,37.2890542,127.14183009999999
4650,2020-11-07 15:59:09,1,1,30.45,72,37.289035999999996,127.1416154
4651,2020-11-07 15:59:10,1,1,30.9,73,37.28901875,127.1414143
4652,2020-11-07 15:59:11,1,1,32.34,74,37.28900319,127.141208
4653,2020-11-07 15:59:12,1,1,35.63,75,37.28898117,127.14099479999999
4654,2020-11-07 15:59:13,1,1,35.04,76,37.28896747,127.1408107
4655,2020-11-07 15:59:14,1,1,36.87,77,37.28896108,127.140615
4656,2020-11-07 15:59:15,1,1,35.04,79,37.28894403,127.140386
4657,2020-11-07 15:59:16,1,1,35.04,80,37.28892453,127.1401642
4658,2020-11-07 15:59:17,1,1,34.47,82,37.28890315,127.1399253
4659,2020-11-07 15:59:18,1,1,38.19,83,37.28888502,127.13967959999998
4660,2020-11-07 15:59:19,1,1,39.6,85,37.28886847,127.1394287
4661,2020-11-07 15:59:20,1,1,37.52,86,37.28884650000001,127.1391672
4662,2020-11-07 15:59:21,1,1,36.24,88,37.28883139,127.13890159999998
4663,2020-11-07 15:59:22,1,1,40.35,90,37.28881961,127.13863059999998
4664,2020-11-07 15:59:23,1,1,44.49,91,37.28880956,127.13834270000001
4665,2020-11-07 15:59:24,1,1,38.19,93,37.28880177,127.13805479999999
4666,2020-11-07 15:59:25,1,1,43.6,94,37.28879847,127.13775749999999
4667,2020-11-07 15:59:26,1,1,36.87,95,37.28879285,127.1374237
4668,2020-11-07 15:59:27,1,1,43.6,96,37.28879315,127.137106
4669,2020-11-07 15:59:28,1,1,41.91,97,37.28879461,127.136761
4670,2020-11-07 15:59:29,1,1,41.12,97,37.28879911,127.1364365
4671,2020-11-07 15:59:30,1,1,38.19,95,37.28880618,127.1360629
4672,2020-11-07 15:59:31,1,1,38.89,96,37.28882374,127.1356744
4673,2020-11-07 15:59:32,1,1,36.87,94,37.28883064,127.135364
4674,2020-11-07 15:59:33,1,1,36.24,94,37.28883883,127.13512450000002
4675,2020-11-07 15:59:34,1,1,38.19,93,37.28884981,127.1348621
4676,2020-11-07 15:59:35,1,1,35.63,93,37.28886868,127.1345861
4677,2020-11-07 15:59:36,1,1,37.52,93,37.28888842,127.13430829999999
4678,2020-11-07 15:59:37,1,1,43.6,94,37.28891933,127.13399890000001
4679,2020-11-07 15:59:38,1,1,41.12,94,37.28895,127.1336715
4680,2020-11-07 15:59:39,1,1,40.35,94,37.28897897,127.1333341
4681,2020-11-07 15:59:40,1,1,42.74,94,37.28900508,127.13300770000001
4682,2020-11-07 15:59:41,1,1,41.12,94,37.28903312,127.13267150000001
4683,2020-11-07 15:59:42,1,1,44.49,93,37.28906221,127.1323508
4684,2020-11-07 15:59:43,1,1,40.35,93,37.28908956,127.13204509999998
4685,2020-11-07 15:59:44,1,1,48.43,93,37.28911345,127.13173870000001
4686,2020-11-07 15:59:45,1,1,40.35,92,37.28914089,127.13144650000001
4687,2020-11-07 15:59:46,1,1,14.92,91,37.28917572,127.13116629999999
4688,2020-11-07 15:59:47,1,1,14.43,90,37.28921253,127.1308855
4689,2020-11-07 15:59:48,1,1,14.55,89,37.28924803,127.1306148
4690,2020-11-07 15:59:49,1,1,14.8,88,37.28929066,127.13035649999999
4691,2020-11-07 15:59:50,1,1,35.63,87,37.28933795,127.1301095
4692,2020-11-07 15:59:51,1,1,32.34,87,37.28938783,127.1298696
4693,2020-11-07 15:59:52,1,1,35.63,88,37.28944345,127.12962830000001
4694,2020-11-07 15:59:53,1,1,35.04,89,37.28950136,127.1293813
4695,2020-11-07 15:59:54,1,1,34.47,89,37.28956241,127.12913780000001
4696,2020-11-07 15:59:55,1,1,35.04,88,37.28962626,127.1289111
4697,2020-11-07 15:59:56,1,1,31.85,88,37.28968504,127.1286807
4698,2020-11-07 15:59:57,1,1,34.47,88,37.2897446,127.12844299999999
4699,2020-11-07 15:59:58,1,1,32.85,87,37.289804,127.1282014
4700,2020-11-07 15:59:59,1,1,41.91,87,37.28986325,127.12796159999999
4701,2020-11-07 16:00:00,1,1,33.91,85,37.28991928,127.12772009999999
4702,2020-11-07 16:00:01,1,1,32.34,84,37.2899732,127.1274726
4703,2020-11-07 16:00:02,1,1,31.37,84,37.29002449,127.12722959999999
4704,2020-11-07 16:00:03,1,1,32.34,83,37.29007403,127.12699199999999
4705,2020-11-07 16:00:04,1,1,29.15,82,37.29012278,127.1267518
4706,2020-11-07 16:00:05,1,1,38.89,81,37.29017022,127.1265155
4707,2020-11-07 16:00:06,1,1,29.57,79,37.29021507,127.1262919
4708,2020-11-07 16:00:07,1,1,27.58,78,37.29025796,127.12606729999999
4709,2020-11-07 16:00:08,1,1,29.57,78,37.29030057,127.125841
4710,2020-11-07 16:00:09,1,1,28.34,78,37.29034136,127.1256125
4711,2020-11-07 16:00:10,1,1,25.81,77,37.29038006,127.12537890000002
4712,2020-11-07 16:00:11,1,1,28.74,77,37.2904192,127.1251496
4713,2020-11-07 16:00:12,1,1,29.57,77,37.29046123,127.1249169
4714,2020-11-07 16:00:13,1,1,28.34,77,37.29050306,127.1246861
4715,2020-11-07 16:00:14,1,1,26.15,76,37.29054626,127.12445530000001
4716,2020-11-07 16:00:15,1,1,26.85,76,37.29058654,127.1242272
4717,2020-11-07 16:00:16,1,1,28.34,76,37.29062541,127.12400259999998
4718,2020-11-07 16:00:17,1,1,26.49,76,37.29066564,127.1237772
4719,2020-11-07 16:00:18,1,1,26.85,76,37.29070614,127.1235436
4720,2020-11-07 16:00:19,1,1,26.85,75,37.29074592,127.12331340000001
4721,2020-11-07 16:00:20,1,1,27.21,75,37.29078521,127.1230881
4722,2020-11-07 16:00:21,1,1,26.85,75,37.29082525,127.1228557
4723,2020-11-07 16:00:22,1,1,27.96,75,37.29086426,127.1226166
4724,2020-11-07 16:00:23,1,1,36.87,75,37.29089947,127.12239040000001
4725,2020-11-07 16:00:24,1,1,27.58,75,37.29093703,127.1221617
4726,2020-11-07 16:00:25,1,1,29.57,75,37.2909739,127.121926
4727,2020-11-07 16:00:26,1,1,30.45,75,37.29100759,127.1217043
4728,2020-11-07 16:00:27,1,1,28.74,75,37.29104306,127.1214818
4729,2020-11-07 16:00:28,1,1,27.21,75,37.29107947,127.1212504
4730,2020-11-07 16:00:29,1,1,29.15,75,37.29111485,127.12101640000002
4731,2020-11-07 16:00:30,1,1,27.96,75,37.29114988,127.12079409999998
4732,2020-11-07 16:00:31,1,1,27.96,74,37.29118467,127.12057220000001
4733,2020-11-07 16:00:32,1,1,27.21,74,37.29121608,127.120347
4734,2020-11-07 16:00:33,1,1,27.96,74,37.29124748,127.12013259999999
4735,2020-11-07 16:00:34,1,1,28.74,74,37.29128077,127.11991929999999
4736,2020-11-07 16:00:35,1,1,29.15,74,37.291313,127.1196909
4737,2020-11-07 16:00:36,1,1,58.66,74,37.29134525,127.1194674
4738,2020-11-07 16:00:37,1,1,30.0,74,37.29137937,127.1192304
4739,2020-11-07 16:00:38,1,1,74.02,74,37.29141329,127.11899380000001
4740,2020-11-07 16:00:39,1,1,57.16,74,37.29144563,127.1187627
4741,2020-11-07 16:00:40,1,1,53.08,73,37.29147594,127.11853959999999
4742,2020-11-07 16:00:41,1,1,48.43,72,37.29150344,127.1183209
4743,2020-11-07 16:00:42,1,1,74.02,72,37.29152934,127.1181
4744,2020-11-07 16:00:43,1,1,60.24,71,37.29155389,127.11788940000001
4745,2020-11-07 16:00:44,1,1,24.54,71,37.29157771,127.1176825
4746,2020-11-07 16:00:45,1,1,26.15,71,37.29159976,127.11747720000001
4747,2020-11-07 16:00:46,1,1,27.21,70,37.29162224,127.11726750000001
4748,2020-11-07 16:00:47,1,1,27.96,70,37.29164387,127.1170595
4749,2020-11-07 16:00:48,1,1,28.74,71,37.29166336,127.1168557
4750,2020-11-07 16:00:49,1,1,29.15,71,37.291681,127.11665579999999
4751,2020-11-07 16:00:50,1,1,28.34,72,37.29169878,127.11645279999999
4752,2020-11-07 16:00:51,1,1,29.15,71,37.29171575,127.1162347
4753,2020-11-07 16:00:52,1,1,26.15,71,37.29172688,127.11601909999999
4754,2020-11-07 16:00:53,1,1,69.5,70,37.29173846,127.1157972
4755,2020-11-07 16:00:54,1,1,45.42,70,37.29168496,127.11596979999999
4756,2020-11-07 16:00:55,1,1,28.34,70,37.29175815,127.115378
4757,2020-11-07 16:00:56,1,1,27.96,70,37.29175774,127.11520390000001
4758,2020-11-07 16:00:57,1,1,60.24,71,37.29175837,127.11501240000001
4759,2020-11-07 16:00:58,1,1,30.45,72,37.29175439,127.11480320000001
4760,2020-11-07 16:00:59,1,1,29.57,72,37.29173518,127.1146004
4761,2020-11-07 16:01:00,1,1,31.85,72,37.29171707,127.1143798
4762,2020-11-07 16:01:01,1,1,39.6,72,37.29169507,127.1141142
4763,2020-11-07 16:01:02,1,1,29.15,73,37.29163021,127.1142121
4764,2020-11-07 16:01:03,1,1,74.02,73,37.29161209,127.11398740000001
4765,2020-11-07 16:01:04,1,1,29.15,73,37.29159464,127.1137598
4766,2020-11-07 16:01:05,1,1,30.45,74,37.291578,127.11311780000001
4767,2020-11-07 16:01:07,1,1,49.52,74,37.29152938,127.11307409999999
4768,2020-11-07 16:01:08,1,1,30.45,75,37.2915015,127.11284850000001
4769,2020-11-07 16:01:09,1,1,31.37,76,37.29147165,127.1126237
4770,2020-11-07 16:01:10,1,1,32.34,78,37.29157822,127.11207250000001
4771,2020-11-07 16:01:11,1,1,33.37,78,37.29140193,127.11217340000002
4772,2020-11-07 16:01:12,1,1,32.85,78,37.29136497,127.1119503
4773,2020-11-07 16:01:13,1,1,32.85,78,37.29132894,127.11173290000002
4774,2020-11-07 16:01:14,1,1,31.37,77,37.29129184,127.1115119
4775,2020-11-07 16:01:15,1,1,29.57,77,37.29125513,127.1112721
4776,2020-11-07 16:01:16,1,1,30.0,76,37.29122377,127.1110304
4777,2020-11-07 16:01:17,1,1,29.57,76,37.29118888,127.1107902
4778,2020-11-07 16:01:18,1,1,27.21,75,37.29114633,127.11054650000001
4779,2020-11-07 16:01:19,1,1,29.15,74,37.29110119,127.1102949
4780,2020-11-07 16:01:20,1,1,27.21,74,37.29105670000001,127.11005790000002
4781,2020-11-07 16:01:21,1,1,26.49,74,37.29101498,127.10982759999999
4782,2020-11-07 16:01:22,1,1,26.85,74,37.29097375,127.10959979999998
4783,2020-11-07 16:01:23,1,1,30.0,74,37.29093427,127.1093585
4784,2020-11-07 16:01:24,1,1,32.85,75,37.29089587,127.10911680000001
4785,2020-11-07 16:01:25,1,1,35.04,76,37.29085867,127.10887759999999
4786,2020-11-07 16:01:26,1,1,32.85,78,37.29082023,127.10863810000001
4787,2020-11-07 16:01:27,1,1,32.85,79,37.29078152,127.1083913
4788,2020-11-07 16:01:28,1,1,35.04,80,37.29073891,127.10813190000002
4789,2020-11-07 16:01:29,1,1,35.63,81,37.29069822,127.10787179999998
4790,2020-11-07 16:01:30,1,1,34.47,82,37.2906564,127.10759990000001
4791,2020-11-07 16:01:31,1,1,36.87,82,37.29061694,127.1073235
4792,2020-11-07 16:01:32,1,1,37.52,83,37.29057649,127.10705130000001
4793,2020-11-07 16:01:33,1,1,34.47,84,37.29053352,127.1067798
4794,2020-11-07 16:01:34,1,1,35.63,85,37.29013177,127.1062872
4795,2020-11-07 16:01:35,1,1,36.87,85,37.29045726,127.10627620000001
4796,2020-11-07 16:01:36,1,1,40.35,87,37.29009103,127.1058233
4797,2020-11-07 16:01:37,1,1,40.35,88,37.29008765,127.1055636
4798,2020-11-07 16:01:38,1,1,33.37,89,37.29006322,127.1052588
4799,2020-11-07 16:01:39,1,1,35.04,88,37.29006423,127.10501550000001
4800,2020-11-07 16:01:40,1,1,31.85,88,37.29008802,127.1048004
4801,2020-11-07 16:01:41,1,1,32.85,87,37.29011832,127.10461310000001
4802,2020-11-07 16:01:42,1,1,37.52,86,37.29013255,127.1044138
4803,2020-11-07 16:01:43,1,1,32.85,87,37.29011033,127.10412
4804,2020-11-07 16:01:44,1,1,36.24,87,37.29009454,127.10384199999999
4805,2020-11-07 16:01:45,1,1,33.91,87,37.29007479,127.10356809999999
4806,2020-11-07 16:01:46,1,1,38.89,87,37.29004697,127.1032692
4807,2020-11-07 16:01:47,1,1,34.47,87,37.29001938,127.10296129999999
4808,2020-11-07 16:01:48,1,1,32.34,86,37.28999382,127.1026687
4809,2020-11-07 16:01:49,1,1,35.63,85,37.28997247,127.10238090000001
4810,2020-11-07 16:01:50,1,1,32.34,85,37.28995296,127.10210719999999
4811,2020-11-07 16:01:51,1,1,34.47,85,37.289935799999995,127.10184199999999
4812,2020-11-07 16:01:52,1,1,35.04,85,37.28992206,127.1015846
4813,2020-11-07 16:01:53,1,1,29.57,84,37.28990722,127.1013372
4814,2020-11-07 16:01:54,1,1,29.15,84,37.28989481,127.1010876
4815,2020-11-07 16:01:55,1,1,31.37,83,37.28987796,127.10083159999999
4816,2020-11-07 16:01:56,1,1,30.0,83,37.28986246,127.10058909999998
4817,2020-11-07 16:01:57,1,1,29.57,83,37.28984801,127.10034650000001
4818,2020-11-07 16:01:58,1,1,30.9,83,37.2898329,127.1001037
4819,2020-11-07 16:01:59,1,1,30.9,83,37.28981471,127.0998438
4820,2020-11-07 16:02:00,1,1,35.04,82,37.28979671,127.09959620000001
4821,2020-11-07 16:02:01,1,1,31.85,82,37.28977752,127.0993485
4822,2020-11-07 16:02:02,1,1,30.9,81,37.28975496,127.0990993
4823,2020-11-07 16:02:03,1,1,34.47,81,37.28973763,127.0988558
4824,2020-11-07 16:02:04,1,1,30.9,81,37.28972213,127.0986064
4825,2020-11-07 16:02:05,1,1,54.38,81,37.28970624,127.098352
4826,2020-11-07 16:02:06,1,1,14.31,80,37.28968918,127.0981041
4827,2020-11-07 16:02:07,1,1,14.31,80,37.28967318,127.0978545
4828,2020-11-07 16:02:08,1,1,15.18,81,37.28966275,127.0976135
4829,2020-11-07 16:02:09,1,1,15.05,81,37.28965301,127.09737129999999
4830,2020-11-07 16:02:10,1,1,32.85,80,37.28965243,127.0971326
4831,2020-11-07 16:02:11,1,1,35.04,81,37.28966027,127.09688529999998
4832,2020-11-07 16:02:12,1,1,33.91,81,37.28966735,127.09663799999998
4833,2020-11-07 16:02:13,1,1,36.24,82,37.28967644,127.09639469999999
4834,2020-11-07 16:02:14,1,1,32.34,83,37.28968763,127.0961466
4835,2020-11-07 16:02:15,1,1,31.85,85,37.28970003,127.0958935
4836,2020-11-07 16:02:16,1,1,37.52,86,37.28971456,127.0956273
4837,2020-11-07 16:02:17,1,1,32.85,86,37.2897302,127.0953654
4838,2020-11-07 16:02:18,1,1,31.37,85,37.28975018,127.09510729999998
4839,2020-11-07 16:02:19,1,1,30.0,84,37.28977413,127.0948489
4840,2020-11-07 16:02:20,1,1,30.9,84,37.28979941,127.09459640000001
4841,2020-11-07 16:02:21,1,1,30.45,84,37.28982572,127.0943439
4842,2020-11-07 16:02:22,1,1,30.9,84,37.28985256,127.0940878
4843,2020-11-07 16:02:23,1,1,30.9,84,37.28987879,127.0938368
4844,2020-11-07 16:02:24,1,1,30.0,84,37.28990709,127.09359540000001
4845,2020-11-07 16:02:25,1,1,28.34,83,37.28993494,127.0933567
4846,2020-11-07 16:02:26,1,1,29.57,83,37.28996493,127.0931216
4847,2020-11-07 16:02:27,1,1,30.9,83,37.29000089,127.09288590000001
4848,2020-11-07 16:02:28,1,1,29.15,83,37.29003746,127.0926513
4849,2020-11-07 16:02:29,1,1,30.45,83,37.29008026,127.09240829999999
4850,2020-11-07 16:02:30,1,1,28.74,82,37.29012246,127.0921639
4851,2020-11-07 16:02:31,1,1,30.9,82,37.29016652,127.0919188
4852,2020-11-07 16:02:32,1,1,32.85,82,37.29021225,127.0916723
4853,2020-11-07 16:02:33,1,1,33.91,83,37.29025842,127.0914252
4854,2020-11-07 16:02:34,1,1,35.04,83,37.29030725,127.0911781
4855,2020-11-07 16:02:35,1,1,32.34,84,37.29036129,127.0909243
4856,2020-11-07 16:02:36,1,1,32.34,84,37.29042279,127.0906845
4857,2020-11-07 16:02:37,1,1,31.85,84,37.29048570000001,127.0904412
4858,2020-11-07 16:02:38,1,1,29.15,83,37.29054949,127.0901989
4859,2020-11-07 16:02:39,1,1,30.45,83,37.29061111,127.0899519
4860,2020-11-07 16:02:40,1,1,29.57,83,37.29067455,127.08971059999999
4861,2020-11-07 16:02:41,1,1,36.24,82,37.29074504,127.0894737
4862,2020-11-07 16:02:42,1,1,30.45,82,37.2908174,127.0892408
4863,2020-11-07 16:02:43,1,1,30.9,82,37.29088448,127.08900859999999
4864,2020-11-07 16:02:44,1,1,30.9,82,37.29094854,127.0887758
4865,2020-11-07 16:02:45,1,1,27.96,81,37.29101313,127.0885425
4866,2020-11-07 16:02:46,1,1,26.49,81,37.29107743,127.0883082
4867,2020-11-07 16:02:47,1,1,27.96,79,37.29114089,127.08807859999999
4868,2020-11-07 16:02:48,1,1,29.15,77,37.29120384,127.0878502
4869,2020-11-07 16:02:49,1,1,29.57,76,37.29126295,127.08762390000001
4870,2020-11-07 16:02:50,1,1,30.0,77,37.29132134,127.0874009
4871,2020-11-07 16:02:51,1,1,32.34,77,37.29137898,127.0871781
4872,2020-11-07 16:02:52,1,1,30.45,78,37.29143671,127.0869507
4873,2020-11-07 16:02:53,1,1,31.85,79,37.291494799999995,127.0867166
4874,2020-11-07 16:02:54,1,1,33.37,81,37.29155339,127.0864773
4875,2020-11-07 16:02:55,1,1,36.24,83,37.29161997,127.0862331
4876,2020-11-07 16:02:56,1,1,33.91,85,37.29168213,127.0859824
4877,2020-11-07 16:02:57,1,1,35.63,86,37.29174584,127.08572920000002
4878,2020-11-07 16:02:58,1,1,32.34,87,37.29181148,127.0854741
4879,2020-11-07 16:02:59,1,1,33.37,87,37.29188334,127.08521699999999
4880,2020-11-07 16:03:00,1,1,36.24,88,37.29195158,127.08495149999999
4881,2020-11-07 16:03:01,1,1,32.85,89,37.29201911,127.0846883
4882,2020-11-07 16:03:02,1,1,33.91,91,37.29209049,127.0844321
4883,2020-11-07 16:03:03,1,1,36.87,93,37.29216354,127.0841662
4884,2020-11-07 16:03:04,1,1,36.87,97,37.29222958,127.0838875
4885,2020-11-07 16:03:05,1,1,36.87,100,37.29229661,127.0835962
4886,2020-11-07 16:03:06,1,1,36.87,102,37.29236305,127.0833044
4887,2020-11-07 16:03:07,1,1,34.47,14,37.29242819,127.08301409999999
4888,2020-11-07 16:03:08,1,1,31.85,105,37.29249522,127.08271859999999
4889,2020-11-07 16:03:09,1,1,32.34,16,37.29256119,127.0824244
4890,2020-11-07 16:03:10,0,1,29.57,16,37.29262567,127.0821212
4891,2020-11-07 16:03:11,0,1,28.34,18,37.29269164,127.0818092
4892,2020-11-07 16:03:12,0,1,27.21,19,37.29276053,127.0814837
4893,2020-11-07 16:03:13,0,1,25.16,19,37.29283087,127.08115890000002
4894,2020-11-07 16:03:14,0,1,22.84,18,37.29290161,127.08084440000002
4895,2020-11-07 16:03:15,0,1,22.57,16,37.29297371,127.08052659999998
4896,2020-11-07 16:03:16,0,1,20.87,104,37.29304699,127.080205
4897,2020-11-07 16:03:17,0,1,19.18,102,37.29311478,127.07989380000001
4898,2020-11-07 16:03:18,1,1,17.89,98,37.29317133,127.0795967
4899,2020-11-07 16:03:19,1,1,19.58,94,37.29322708,127.07930459999999
4900,2020-11-07 16:03:20,1,1,19.79,90,37.293285299999994,127.07901240000001
4901,2020-11-07 16:03:21,1,1,21.57,89,37.2933451,127.07872900000001
4902,2020-11-07 16:03:22,1,1,23.11,89,37.29340181,127.0784594
4903,2020-11-07 16:03:23,1,1,21.33,89,37.29345372,127.07820459999999
4904,2020-11-07 16:03:24,1,1,23.95,90,37.29350904,127.07794640000002
4905,2020-11-07 16:03:25,1,1,22.84,90,37.29355846,127.07769180000001
4906,2020-11-07 16:03:26,1,1,24.24,90,37.29360419,127.077427
4907,2020-11-07 16:03:27,1,1,23.38,89,37.29365088,127.0771626
4908,2020-11-07 16:03:28,1,1,23.11,88,37.29369713,127.07690659999999
4909,2020-11-07 16:03:29,1,1,22.32,7,37.293743,127.0766524
4910,2020-11-07 16:03:30,1,1,21.1,86,37.29378911,127.07639520000001
4911,2020-11-07 16:03:31,1,1,20.21,86,37.29383471,127.076144
4912,2020-11-07 16:03:32,1,1,18.99,85,37.29387746,127.07589579999998
4913,2020-11-07 16:03:33,0,1,20.65,85,37.29392359,127.0756432
4914,2020-11-07 16:03:34,0,1,19.79,85,37.29397325,127.07538570000001
4915,2020-11-07 16:03:35,0,1,20.87,86,37.29402415,127.0751217
4916,2020-11-07 16:03:36,0,1,20.87,86,37.29407365,127.0748638
4917,2020-11-07 16:03:37,0,1,24.85,87,37.2941235,127.07461029999999
4918,2020-11-07 16:03:38,0,1,22.84,93,37.29416943,127.07436899999999
4919,2020-11-07 16:03:39,0,1,22.32,98,37.29421694,127.0741176
4920,2020-11-07 16:03:41,0,1,50.65,110,37.2943029,127.0735622
4921,2020-11-07 16:03:44,0,1,51.84,116,37.29446203,127.0726014
4922,2020-11-07 16:03:45,1,1,53.08,117,37.29452655,127.07226740000002
4923,2020-11-07 16:03:46,1,1,50.65,118,37.29459089,127.0719375
4924,2020-11-07 16:03:47,1,1,43.6,119,37.29464497,127.07161059999999
4925,2020-11-07 16:03:49,1,1,51.84,120,37.29473918,127.070957
4926,2020-11-07 16:03:50,1,1,38.89,120,37.29479511,127.0706362
4927,2020-11-07 16:03:51,1,1,61.89,120,37.29485391,127.0703098
4928,2020-11-07 16:03:52,1,1,35.63,120,37.29491954,127.06998119999999
4929,2020-11-07 16:03:53,1,1,43.6,120,37.29498226,127.0696476
4930,2020-11-07 16:03:54,1,1,41.91,119,37.29509741,127.069709
4931,2020-11-07 16:03:55,1,1,38.89,118,37.29514677,127.06934629999999
4932,2020-11-07 16:03:56,1,1,36.87,116,37.29517717,127.0685355
4933,2020-11-07 16:03:57,1,1,39.6,114,37.29524535,127.06812959999999
4934,2020-11-07 16:03:58,1,1,69.5,110,37.29531714,127.06771709999998
4935,2020-11-07 16:03:59,1,1,31.37,107,37.29537229,127.0673517
4936,2020-11-07 16:04:00,1,1,38.89,103,37.29543388,127.06698759999999
4937,2020-11-07 16:04:01,1,1,28.74,97,37.29549139,127.06663219999999
4938,2020-11-07 16:04:02,1,1,27.96,92,37.29554111,127.06630729999999
4939,2020-11-07 16:04:03,1,1,29.15,87,37.29560423,127.0660027
4940,2020-11-07 16:04:05,1,1,22.57,84,37.29571357,127.0653992
4941,2020-11-07 16:04:06,1,1,18.43,84,37.29576238,127.06510220000001
4942,2020-11-07 16:04:07,1,1,16.9,84,37.29581726,127.06484240000002
4943,2020-11-07 16:04:11,1,1,35.63,85,37.29594554,127.06398290000001
4944,2020-11-07 16:04:12,1,1,34.47,86,37.29596849,127.06375590000002
4945,2020-11-07 16:04:13,1,1,38.89,86,37.29607797,127.0634577
4946,2020-11-07 16:04:14,1,1,38.89,87,37.29614673,127.06313600000001
4947,2020-11-07 16:04:15,1,1,41.12,87,37.29619122,127.062867
4948,2020-11-07 16:04:16,1,1,44.49,87,37.29626853,127.06266059999999
4949,2020-11-07 16:04:19,1,1,42.74,91,37.29639592,127.06189579999999
4950,2020-11-07 16:04:20,1,1,81.96,93,37.29644764,127.0616158
4951,2020-11-07 16:04:21,1,1,41.91,94,37.29650465,127.06135959999999
4952,2020-11-07 16:04:22,1,1,40.35,95,37.29654133,127.0611436
4953,2020-11-07 16:04:23,1,1,48.43,96,37.29655064,127.0607159
4954,2020-11-07 16:04:24,1,1,43.6,97,37.29661334,127.06058259999999
4955,2020-11-07 16:04:25,1,1,40.35,97,37.29664984,127.06026170000001
4956,2020-11-07 16:04:26,1,1,44.49,98,37.29668256,127.05995659999999
4957,2020-11-07 16:04:27,1,1,47.38,98,37.29672285,127.0596197
4958,2020-11-07 16:04:28,1,1,47.38,99,37.29678374,127.0592629
4959,2020-11-07 16:04:29,1,1,42.74,99,37.29682957,127.05896659999999
4960,2020-11-07 16:04:30,1,1,48.43,99,37.29687398,127.0586764
4961,2020-11-07 16:04:31,1,1,50.65,99,37.29690273,127.05838130000001
4962,2020-11-07 16:04:32,1,1,42.74,99,37.29694614,127.0580926
4963,2020-11-07 16:04:33,1,1,50.65,100,37.29699126,127.05779270000001
4964,2020-11-07 16:04:34,1,1,47.38,102,37.29703733,127.05750149999999
4965,2020-11-07 16:04:35,1,1,51.84,103,37.29708994,127.05720339999999
4966,2020-11-07 16:04:36,1,1,32.34,105,37.29714912,127.0568992
4967,2020-11-07 16:04:37,1,1,49.52,105,37.29721598,127.05656689999999
4968,2020-11-07 16:04:38,1,1,41.12,104,37.29728634,127.0562381
