date,time,distance
2020-11-07,16:01:01,29.15
2020-11-07,16:01:01,27.58
2020-11-07,16:01:01,28.34
2020-11-07,16:01:01,29.15
2020-11-07,16:01:01,29.57
2020-11-07,16:01:02,29.15
2020-11-07,16:01:02,44.49
2020-11-07,16:01:02,46.38
2020-11-07,16:01:02,51.84
2020-11-07,16:01:02,48.43
2020-11-07,16:01:02,46.38
2020-11-07,16:01:02,nan
2020-11-07,16:01:02,nan
2020-11-07,16:01:02,nan
2020-11-07,16:01:02,nan
2020-11-07,16:01:03,74.02
2020-11-07,16:01:03,74.02
2020-11-07,16:01:03,76.49
2020-11-07,16:01:03,74.02
2020-11-07,16:01:03,71.69
2020-11-07,16:01:03,61.89
2020-11-07,16:01:03,30.45
2020-11-07,16:01:03,60.24
2020-11-07,16:01:03,31.37
2020-11-07,16:01:03,30
2020-11-07,16:01:04,29.15
2020-11-07,16:01:04,30
2020-11-07,16:01:04,31.37
2020-11-07,16:01:04,29.15
2020-11-07,16:01:04,30
2020-11-07,16:01:04,30
2020-11-07,16:01:04,30.45
2020-11-07,16:01:04,30.9
2020-11-07,16:01:04,31.85
2020-11-07,16:01:04,31.37
2020-11-07,16:01:05,30.45
2020-11-07,16:01:05,29.57
2020-11-07,16:01:05,30.45
2020-11-07,16:01:05,30.9
2020-11-07,16:01:05,31.37
2020-11-07,16:01:05,32.34
2020-11-07,16:01:05,30.9
2020-11-07,16:01:05,nan
2020-11-07,16:01:05,nan
2020-11-07,16:01:05,nan
2020-11-07,16:01:06,nan
2020-11-07,16:01:06,nan
2020-11-07,16:01:06,nan
2020-11-07,16:01:06,nan
2020-11-07,16:01:06,nan
2020-11-07,16:01:06,nan
2020-11-07,16:01:06,nan
2020-11-07,16:01:06,nan
2020-11-07,16:01:06,nan
2020-11-07,16:01:06,nan
2020-11-07,16:01:07,nan
2020-11-07,16:01:07,nan
2020-11-07,16:01:07,nan
2020-11-07,16:01:07,nan
2020-11-07,16:01:07,nan
2020-11-07,16:01:07,nan
2020-11-07,16:01:07,nan
2020-11-07,16:01:07,49.52
2020-11-07,16:01:07,nan
2020-11-07,16:01:07,nan
2020-11-07,16:01:08,nan
2020-11-07,16:01:08,nan
2020-11-07,16:01:08,nan
2020-11-07,16:01:08,nan
2020-11-07,16:01:08,nan
2020-11-07,16:01:08,nan
2020-11-07,16:01:08,nan
2020-11-07,16:01:08,30.45
2020-11-07,16:01:08,nan
2020-11-07,16:01:08,nan
2020-11-07,16:01:09,31.37
2020-11-07,16:01:09,32.34
2020-11-07,16:01:09,32.34
2020-11-07,16:01:09,30.9
2020-11-07,16:01:09,32.85
2020-11-07,16:01:09,32.34
2020-11-07,16:01:09,31.37
2020-11-07,16:01:09,32.34
2020-11-07,16:01:09,30.9
2020-11-07,16:01:09,30.9
2020-11-07,16:01:10,32.34
2020-11-07,16:01:10,31.37
2020-11-07,16:01:10,32.85
2020-11-07,16:01:10,32.34
2020-11-07,16:01:10,29.57
2020-11-07,16:01:10,30
2020-11-07,16:01:10,30.9
2020-11-07,16:01:10,30.45
2020-11-07,16:01:10,32.85
2020-11-07,16:01:10,33.37
2020-11-07,16:01:11,33.37
2020-11-07,16:01:11,33.91
2020-11-07,16:01:11,34.47
2020-11-07,16:01:11,35.04
2020-11-07,16:01:11,32.85
2020-11-07,16:01:11,33.91
2020-11-07,16:01:11,32.34
2020-11-07,16:01:11,34.47
2020-11-07,16:01:11,33.37
2020-11-07,16:01:11,33.37
2020-11-07,16:01:12,32.85
2020-11-07,16:01:12,32.34
2020-11-07,16:01:12,31.85
2020-11-07,16:01:12,32.34
2020-11-07,16:01:12,31.37
2020-11-07,16:01:12,29.15
2020-11-07,16:01:12,31.37
2020-11-07,16:01:12,32.85
2020-11-07,16:01:12,31.37
2020-11-07,16:01:12,30.45
2020-11-07,16:01:13,32.85
2020-11-07,16:01:13,30.45
2020-11-07,16:01:13,30.9
2020-11-07,16:01:13,30.9
2020-11-07,16:01:13,30
2020-11-07,16:01:13,30.9
2020-11-07,16:01:13,29.15
2020-11-07,16:01:13,29.15
2020-11-07,16:01:13,30
2020-11-07,16:01:13,30
2020-11-07,16:01:14,31.37
2020-11-07,16:01:14,30.45
2020-11-07,16:01:14,30.9
2020-11-07,16:01:14,29.15
2020-11-07,16:01:14,30.45
2020-11-07,16:01:14,30.45
2020-11-07,16:01:14,30.45
2020-11-07,16:01:14,30.9
2020-11-07,16:01:14,30.9
2020-11-07,16:01:14,30.45
2020-11-07,16:01:15,29.57
2020-11-07,16:01:15,30.45
2020-11-07,16:01:15,30.9
2020-11-07,16:01:15,30.9
2020-11-07,16:01:15,29.15
2020-11-07,16:01:15,28.34
2020-11-07,16:01:15,29.15
2020-11-07,16:01:15,29.15
2020-11-07,16:01:15,31.37
2020-11-07,16:01:15,29.15
2020-11-07,16:01:16,30
2020-11-07,16:01:16,29.57
2020-11-07,16:01:16,30.45
2020-11-07,16:01:16,30.9
2020-11-07,16:01:16,30
2020-11-07,16:01:16,29.57
2020-11-07,16:01:16,28.74
2020-11-07,16:01:16,29.15
2020-11-07,16:01:16,29.15
2020-11-07,16:01:16,28.34
2020-11-07,16:01:17,29.57
2020-11-07,16:01:17,28.74
2020-11-07,16:01:17,29.15
2020-11-07,16:01:17,28.34
2020-11-07,16:01:17,30
2020-11-07,16:01:17,29.57
2020-11-07,16:01:17,29.57
2020-11-07,16:01:17,30.45
2020-11-07,16:01:17,27.96
2020-11-07,16:01:17,28.74
2020-11-07,16:01:18,27.21
2020-11-07,16:01:18,28.34
2020-11-07,16:01:18,27.96
2020-11-07,16:01:18,27.96
2020-11-07,16:01:18,28.74
2020-11-07,16:01:18,28.34
2020-11-07,16:01:18,27.96
2020-11-07,16:01:18,27.96
2020-11-07,16:01:18,28.74
2020-11-07,16:01:18,29.15
2020-11-07,16:01:19,29.15
2020-11-07,16:01:19,27.58
2020-11-07,16:01:19,30
2020-11-07,16:01:19,29.15
2020-11-07,16:01:19,28.74
2020-11-07,16:01:19,27.21
2020-11-07,16:01:19,27.96
2020-11-07,16:01:19,27.96
2020-11-07,16:01:19,29.57
2020-11-07,16:01:19,28.34
2020-11-07,16:01:20,27.21
2020-11-07,16:01:20,28.34
2020-11-07,16:01:20,27.96
2020-11-07,16:01:20,26.85
2020-11-07,16:01:20,28.34
2020-11-07,16:01:20,29.15
2020-11-07,16:01:20,27.58
2020-11-07,16:01:20,27.21
2020-11-07,16:01:20,27.58
2020-11-07,16:01:20,26.49
2020-11-07,16:01:21,26.49
2020-11-07,16:01:21,28.74
2020-11-07,16:01:21,26.85
2020-11-07,16:01:21,26.15
2020-11-07,16:01:21,26.49
2020-11-07,16:01:21,26.85
2020-11-07,16:01:21,25.81
2020-11-07,16:01:21,26.15
2020-11-07,16:01:21,26.85
2020-11-07,16:01:21,29.15
2020-11-07,16:01:21,28.34
2020-11-07,16:01:22,26.85
2020-11-07,16:01:22,26.85
2020-11-07,16:01:22,26.85
2020-11-07,16:01:22,30.45
2020-11-07,16:01:22,29.57
2020-11-07,16:01:22,28.74
2020-11-07,16:01:22,29.57
2020-11-07,16:01:22,28.34
2020-11-07,16:01:22,30
2020-11-07,16:01:22,30
2020-11-07,16:01:23,30
2020-11-07,16:01:23,31.37
2020-11-07,16:01:23,30.45
2020-11-07,16:01:23,31.85
2020-11-07,16:01:23,30.9
2020-11-07,16:01:23,33.37
2020-11-07,16:01:23,31.37
2020-11-07,16:01:23,30
2020-11-07,16:01:23,31.85
2020-11-07,16:01:23,31.37
2020-11-07,16:01:24,32.85
2020-11-07,16:01:24,32.34
2020-11-07,16:01:24,32.34
2020-11-07,16:01:24,31.85
2020-11-07,16:01:24,31.37
2020-11-07,16:01:24,33.37
2020-11-07,16:01:24,32.34
2020-11-07,16:01:24,34.47
2020-11-07,16:01:24,34.47
2020-11-07,16:01:24,35.04
2020-11-07,16:01:25,35.04
2020-11-07,16:01:25,34.47
2020-11-07,16:01:25,33.91
2020-11-07,16:01:25,34.47
2020-11-07,16:01:25,33.91
2020-11-07,16:01:25,32.85
2020-11-07,16:01:25,33.91
2020-11-07,16:01:25,35.04
2020-11-07,16:01:25,35.04
2020-11-07,16:01:25,33.37
2020-11-07,16:01:26,32.85
2020-11-07,16:01:26,33.37
2020-11-07,16:01:26,33.91
2020-11-07,16:01:26,33.37
2020-11-07,16:01:26,33.37
2020-11-07,16:01:26,33.91
2020-11-07,16:01:26,32.34
2020-11-07,16:01:26,32.85
2020-11-07,16:01:26,34.47
2020-11-07,16:01:26,32.34
2020-11-07,16:01:27,32.85
2020-11-07,16:01:27,35.04
2020-11-07,16:01:27,35.63
2020-11-07,16:01:27,33.91
2020-11-07,16:01:27,31.37
2020-11-07,16:01:27,33.91
2020-11-07,16:01:27,33.91
2020-11-07,16:01:27,32.34
2020-11-07,16:01:27,31.85
2020-11-07,16:01:27,35.04
2020-11-07,16:01:28,35.04
2020-11-07,16:01:28,35.04
2020-11-07,16:01:28,35.04
2020-11-07,16:01:28,36.24
2020-11-07,16:01:28,38.19
2020-11-07,16:01:28,36.24
2020-11-07,16:01:28,36.87
2020-11-07,16:01:28,35.04
2020-11-07,16:01:28,35.04
2020-11-07,16:01:28,37.52
2020-11-07,16:01:29,35.63
2020-11-07,16:01:29,36.24
2020-11-07,16:01:29,33.91
2020-11-07,16:01:29,34.47
2020-11-07,16:01:29,33.91
2020-11-07,16:01:29,35.04
2020-11-07,16:01:29,35.63
2020-11-07,16:01:29,34.47
2020-11-07,16:01:29,35.63
2020-11-07,16:01:29,35.63
2020-11-07,16:01:30,34.47
2020-11-07,16:01:30,34.47
2020-11-07,16:01:30,33.37
2020-11-07,16:01:30,32.34
2020-11-07,16:01:30,32.85
2020-11-07,16:01:30,36.24
2020-11-07,16:01:30,36.87
2020-11-07,16:01:30,36.87
2020-11-07,16:01:30,36.87
2020-11-07,16:01:30,36.24
2020-11-07,16:01:31,36.87
2020-11-07,16:01:31,37.52
2020-11-07,16:01:31,34.47
2020-11-07,16:01:31,33.91
2020-11-07,16:01:31,33.91
2020-11-07,16:01:31,35.63
2020-11-07,16:01:31,36.24
2020-11-07,16:01:31,33.91
2020-11-07,16:01:31,34.47
2020-11-07,16:01:31,36.24
2020-11-07,16:01:32,37.52
2020-11-07,16:01:32,33.91
2020-11-07,16:01:32,35.04
2020-11-07,16:01:32,35.04
2020-11-07,16:01:32,33.91
2020-11-07,16:01:32,37.52
2020-11-07,16:01:32,37.52
2020-11-07,16:01:32,32.85
2020-11-07,16:01:32,33.91
2020-11-07,16:01:32,32.34
2020-11-07,16:01:33,34.47
2020-11-07,16:01:33,34.47
2020-11-07,16:01:33,33.37
2020-11-07,16:01:33,36.87
2020-11-07,16:01:33,37.52
2020-11-07,16:01:33,38.19
2020-11-07,16:01:33,38.19
2020-11-07,16:01:33,36.87
2020-11-07,16:01:33,36.24
2020-11-07,16:01:33,36.87
2020-11-07,16:01:34,35.63
2020-11-07,16:01:34,37.52
2020-11-07,16:01:34,38.19
2020-11-07,16:01:34,34.47
2020-11-07,16:01:34,37.52
2020-11-07,16:01:34,38.19
2020-11-07,16:01:34,36.87
2020-11-07,16:01:34,38.89
2020-11-07,16:01:34,37.52
2020-11-07,16:01:34,37.52
2020-11-07,16:01:35,36.87
2020-11-07,16:01:35,39.6
2020-11-07,16:01:35,37.52
2020-11-07,16:01:35,36.24
2020-11-07,16:01:35,37.52
2020-11-07,16:01:35,38.19
2020-11-07,16:01:35,42.74
2020-11-07,16:01:35,42.74
2020-11-07,16:01:35,42.74
2020-11-07,16:01:35,41.12
2020-11-07,16:01:36,40.35
2020-11-07,16:01:36,41.91
2020-11-07,16:01:36,40.35
2020-11-07,16:01:36,41.12
2020-11-07,16:01:36,37.52
2020-11-07,16:01:36,38.19
2020-11-07,16:01:36,36.87
2020-11-07,16:01:36,39.6
2020-11-07,16:01:36,38.89
2020-11-07,16:01:36,38.89
2020-11-07,16:01:37,40.35
2020-11-07,16:01:37,41.12
2020-11-07,16:01:37,41.12
2020-11-07,16:01:37,40.35
2020-11-07,16:01:37,40.35
2020-11-07,16:01:37,38.19
2020-11-07,16:01:37,30.45
2020-11-07,16:01:37,30
2020-11-07,16:01:37,31.37
2020-11-07,16:01:37,35.63
2020-11-07,16:01:38,33.37
2020-11-07,16:01:38,33.37
2020-11-07,16:01:38,34.47
2020-11-07,16:01:38,36.24
2020-11-07,16:01:38,36.87
2020-11-07,16:01:38,36.87
2020-11-07,16:01:38,39.6
2020-11-07,16:01:38,35.63
2020-11-07,16:01:38,35.04
2020-11-07,16:01:38,34.47
2020-11-07,16:01:39,35.04
2020-11-07,16:01:39,36.24
2020-11-07,16:01:39,33.91
2020-11-07,16:01:39,34.47
2020-11-07,16:01:39,34.47
2020-11-07,16:01:39,32.34
2020-11-07,16:01:39,33.37
2020-11-07,16:01:39,34.47
2020-11-07,16:01:39,33.37
2020-11-07,16:01:40,31.85
2020-11-07,16:01:40,31.85
2020-11-07,16:01:40,32.34
2020-11-07,16:01:40,33.91
2020-11-07,16:01:40,34.47
2020-11-07,16:01:40,33.91
2020-11-07,16:01:40,35.04
2020-11-07,16:01:40,35.63
2020-11-07,16:01:40,32.34
2020-11-07,16:01:40,32.85
2020-11-07,16:01:41,32.85
2020-11-07,16:01:41,32.34
2020-11-07,16:01:41,31.37
2020-11-07,16:01:41,32.85
2020-11-07,16:01:41,35.04
2020-11-07,16:01:41,36.24
2020-11-07,16:01:41,37.52
2020-11-07,16:01:41,37.52
2020-11-07,16:01:41,38.19
2020-11-07,16:01:41,36.24
2020-11-07,16:01:42,37.52
2020-11-07,16:01:42,36.24
2020-11-07,16:01:42,36.24
2020-11-07,16:01:42,31.37
2020-11-07,16:01:42,31.37
2020-11-07,16:01:42,31.37
2020-11-07,16:01:42,33.91
2020-11-07,16:01:42,31.37
2020-11-07,16:01:42,32.34
2020-11-07,16:01:42,nan
2020-11-07,16:01:42,31.85
2020-11-07,16:01:43,32.85
2020-11-07,16:01:43,33.91
2020-11-07,16:01:43,33.37
2020-11-07,16:01:43,33.91
2020-11-07,16:01:43,32.85
2020-11-07,16:01:43,nan
2020-11-07,16:01:43,33.91
2020-11-07,16:01:43,nan
2020-11-07,16:01:43,35.63
2020-11-07,16:01:43,36.24
2020-11-07,16:01:44,36.24
2020-11-07,16:01:44,36.87
2020-11-07,16:01:44,33.91
2020-11-07,16:01:44,36.24
2020-11-07,16:01:44,34.47
2020-11-07,16:01:44,33.37
2020-11-07,16:01:44,33.37
2020-11-07,16:01:44,34.47
2020-11-07,16:01:44,33.91
2020-11-07,16:01:44,32.34
2020-11-07,16:01:45,33.91
2020-11-07,16:01:45,33.37
2020-11-07,16:01:45,32.85
2020-11-07,16:01:45,34.47
2020-11-07,16:01:45,35.63
2020-11-07,16:01:45,37.52
2020-11-07,16:01:45,37.52
2020-11-07,16:01:45,39.6
2020-11-07,16:01:45,38.89
2020-11-07,16:01:45,36.24
2020-11-07,16:01:46,38.89
2020-11-07,16:01:46,36.87
2020-11-07,16:01:46,36.24
2020-11-07,16:01:46,36.24
2020-11-07,16:01:46,36.24
2020-11-07,16:01:46,35.04
2020-11-07,16:01:46,35.04
2020-11-07,16:01:46,35.63
2020-11-07,16:01:46,34.47
2020-11-07,16:01:46,35.04
2020-11-07,16:01:47,34.47
2020-11-07,16:01:47,32.34
2020-11-07,16:01:47,33.37
2020-11-07,16:01:47,33.91
2020-11-07,16:01:47,33.91
2020-11-07,16:01:47,33.91
2020-11-07,16:01:47,33.91
2020-11-07,16:01:47,33.91
2020-11-07,16:01:47,33.37
2020-11-07,16:01:47,31.85
2020-11-07,16:01:48,32.34
2020-11-07,16:01:48,33.91
2020-11-07,16:01:48,32.85
2020-11-07,16:01:48,35.04
2020-11-07,16:01:48,33.91
2020-11-07,16:01:48,32.85
2020-11-07,16:01:48,32.34
2020-11-07,16:01:48,nan
2020-11-07,16:01:48,33.37
2020-11-07,16:01:48,33.91
2020-11-07,16:01:49,35.63
2020-11-07,16:01:49,36.24
2020-11-07,16:01:49,35.63
2020-11-07,16:01:49,35.63
2020-11-07,16:01:49,33.91
2020-11-07,16:01:49,33.91
2020-11-07,16:01:49,34.47
2020-11-07,16:01:49,34.47
2020-11-07,16:01:49,35.04
2020-11-07,16:01:49,30.9
2020-11-07,16:01:50,32.34
2020-11-07,16:01:50,35.04
2020-11-07,16:01:50,35.04
2020-11-07,16:01:50,35.04
2020-11-07,16:01:50,33.37
2020-11-07,16:01:50,32.34
2020-11-07,16:01:50,33.91
2020-11-07,16:01:50,34.47
2020-11-07,16:01:50,33.91
2020-11-07,16:01:50,33.91
2020-11-07,16:01:51,34.47
2020-11-07,16:01:51,33.37
2020-11-07,16:01:51,30.9
2020-11-07,16:01:51,34.47
2020-11-07,16:01:51,32.85
2020-11-07,16:01:51,31.85
2020-11-07,16:01:51,34.47
2020-11-07,16:01:51,32.85
2020-11-07,16:01:51,32.34
2020-11-07,16:01:51,32.85
2020-11-07,16:01:52,35.04
2020-11-07,16:01:52,35.63
2020-11-07,16:01:52,34.47
2020-11-07,16:01:52,30.9
2020-11-07,16:01:52,28.74
2020-11-07,16:01:52,30.9
2020-11-07,16:01:52,30.45
2020-11-07,16:01:52,29.57
2020-11-07,16:01:52,27.96
2020-11-07,16:01:52,28.34
2020-11-07,16:01:53,29.57
2020-11-07,16:01:53,30.9
2020-11-07,16:01:53,28.74
2020-11-07,16:01:53,29.57
2020-11-07,16:01:53,30
2020-11-07,16:01:53,30.45
2020-11-07,16:01:53,30
2020-11-07,16:01:53,30.9
2020-11-07,16:01:53,30.45
2020-11-07,16:01:53,30
2020-11-07,16:01:54,29.15
2020-11-07,16:01:54,29.57
2020-11-07,16:01:54,30.45
2020-11-07,16:01:54,30.45
2020-11-07,16:01:54,30
2020-11-07,16:01:54,29.15
2020-11-07,16:01:54,28.34
2020-11-07,16:01:54,29.15
2020-11-07,16:01:54,30.45
2020-11-07,16:01:54,30.45
2020-11-07,16:01:55,31.37
2020-11-07,16:01:55,30
2020-11-07,16:01:55,30.45
2020-11-07,16:01:55,30.9
2020-11-07,16:01:55,30.45
2020-11-07,16:01:55,29.15
2020-11-07,16:01:55,30.45
2020-11-07,16:01:55,29.57
2020-11-07,16:01:55,30.45
2020-11-07,16:01:56,30
2020-11-07,16:01:56,30
2020-11-07,16:01:56,29.15
2020-11-07,16:01:56,29.15
2020-11-07,16:01:56,30
2020-11-07,16:01:56,30.45
2020-11-07,16:01:56,31.85
2020-11-07,16:01:56,30.9
2020-11-07,16:01:56,30.45
2020-11-07,16:01:56,30.45
2020-11-07,16:01:57,29.57
2020-11-07,16:01:57,30
2020-11-07,16:01:57,30.9
2020-11-07,16:01:57,31.37
2020-11-07,16:01:57,30
2020-11-07,16:01:57,31.37
2020-11-07,16:01:57,31.85
2020-11-07,16:01:57,31.37
2020-11-07,16:01:57,32.34
2020-11-07,16:01:57,30.45
2020-11-07,16:01:58,30.9
2020-11-07,16:01:58,30
2020-11-07,16:01:58,30
2020-11-07,16:01:58,30.9
2020-11-07,16:01:58,31.37
2020-11-07,16:01:58,30
2020-11-07,16:01:58,30.9
2020-11-07,16:01:58,30.9
2020-11-07,16:01:58,30.45
2020-11-07,16:01:58,29.15
2020-11-07,16:01:59,30.9
2020-11-07,16:01:59,30.45
2020-11-07,16:01:59,30.9
2020-11-07,16:01:59,31.37
2020-11-07,16:01:59,31.85
2020-11-07,16:01:59,32.34
2020-11-07,16:01:59,31.37
2020-11-07,16:01:59,33.37
2020-11-07,16:01:59,31.85
2020-11-07,16:01:59,31.37
2020-11-07,16:02:00,35.04
2020-11-07,16:02:00,nan
2020-11-07,16:02:00,32.34
2020-11-07,16:02:00,nan
2020-11-07,16:02:00,nan
2020-11-07,16:02:00,30.45
2020-11-07,16:02:00,nan
2020-11-07,16:02:00,30
2020-11-07,16:02:00,30.9
2020-11-07,16:02:00,nan
2020-11-07,16:02:00,nan
2020-11-07,16:02:01,31.85
2020-11-07,16:02:01,30.9
2020-11-07,16:02:01,31.85
2020-11-07,16:02:01,31.37
2020-11-07,16:02:01,31.37
2020-11-07,16:02:01,31.85
2020-11-07,16:02:01,30.9
2020-11-07,16:02:01,30
2020-11-07,16:02:01,30
2020-11-07,16:02:01,32.34
2020-11-07,16:02:02,30.9
2020-11-07,16:02:02,31.37
2020-11-07,16:02:02,30.45
2020-11-07,16:02:02,29.15
2020-11-07,16:02:02,31.37
2020-11-07,16:02:02,33.91
2020-11-07,16:02:02,31.85
2020-11-07,16:02:02,30.9
2020-11-07,16:02:02,31.37
2020-11-07,16:02:02,32.34
2020-11-07,16:02:03,34.47
2020-11-07,16:02:03,31.85
2020-11-07,16:02:03,31.85
2020-11-07,16:02:03,35.04
2020-11-07,16:02:03,nan
2020-11-07,16:02:03,32.34
2020-11-07,16:02:03,nan
2020-11-07,16:02:03,30.9
2020-11-07,16:02:03,nan
2020-11-07,16:02:03,30.45
2020-11-07,16:02:04,30.9
2020-11-07,16:02:04,30.9
2020-11-07,16:02:04,30.45
2020-11-07,16:02:04,31.85
2020-11-07,16:02:04,nan
2020-11-07,16:02:04,32.34
2020-11-07,16:02:04,34.47
2020-11-07,16:02:04,35.63
2020-11-07,16:02:04,39.6
2020-11-07,16:02:04,46.38
2020-11-07,16:02:05,54.38
2020-11-07,16:02:05,60.24
2020-11-07,16:02:05,13.41
2020-11-07,16:02:05,13.74
2020-11-07,16:02:05,13.96
2020-11-07,16:02:05,14.31
2020-11-07,16:02:05,13.63
2020-11-07,16:02:05,13.85
2020-11-07,16:02:05,13.63
2020-11-07,16:02:05,14.08
2020-11-07,16:02:06,14.31
2020-11-07,16:02:06,14.92
2020-11-07,16:02:06,14.55
2020-11-07,16:02:06,14.31
2020-11-07,16:02:06,14.19
2020-11-07,16:02:06,14.43
2020-11-07,16:02:06,14.43
2020-11-07,16:02:06,14.55
2020-11-07,16:02:06,14.08
2020-11-07,16:02:06,14.43
2020-11-07,16:02:07,14.31
2020-11-07,16:02:07,13.85
2020-11-07,16:02:07,14.08
2020-11-07,16:02:07,14.19
2020-11-07,16:02:07,14.08
2020-11-07,16:02:07,14.43
2020-11-07,16:02:07,15.05
2020-11-07,16:02:07,15.05
2020-11-07,16:02:07,14.67
2020-11-07,16:02:07,14.92
2020-11-07,16:02:08,15.18
2020-11-07,16:02:08,15.05
2020-11-07,16:02:08,14.67
2020-11-07,16:02:08,13.96
2020-11-07,16:02:08,14.67
2020-11-07,16:02:08,15.31
2020-11-07,16:02:08,15.05
2020-11-07,16:02:08,14.31
2020-11-07,16:02:08,15.72
2020-11-07,16:02:08,14.67
2020-11-07,16:02:09,15.05
2020-11-07,16:02:09,14.43
2020-11-07,16:02:09,33.91
2020-11-07,16:02:09,30.45
2020-11-07,16:02:09,33.37
2020-11-07,16:02:09,33.91
2020-11-07,16:02:09,31.85
2020-11-07,16:02:09,31.85
2020-11-07,16:02:09,33.37
2020-11-07,16:02:10,32.85
2020-11-07,16:02:10,32.34
2020-11-07,16:02:10,32.34
2020-11-07,16:02:10,35.04
2020-11-07,16:02:10,33.37
2020-11-07,16:02:10,36.24
2020-11-07,16:02:10,34.47
2020-11-07,16:02:10,33.91
2020-11-07,16:02:10,35.63
2020-11-07,16:02:10,33.91
2020-11-07,16:02:11,35.04
2020-11-07,16:02:11,33.91
2020-11-07,16:02:11,35.04
2020-11-07,16:02:11,33.91
2020-11-07,16:02:11,33.91
2020-11-07,16:02:11,33.37
2020-11-07,16:02:11,33.37
2020-11-07,16:02:11,34.47
2020-11-07,16:02:11,35.04
2020-11-07,16:02:11,33.37
2020-11-07,16:02:12,33.91
2020-11-07,16:02:12,32.34
2020-11-07,16:02:12,33.91
2020-11-07,16:02:12,32.34
2020-11-07,16:02:12,32.85
2020-11-07,16:02:12,32.85
2020-11-07,16:02:12,33.37
2020-11-07,16:02:12,32.34
2020-11-07,16:02:12,34.47
2020-11-07,16:02:12,nan
2020-11-07,16:02:13,36.24
2020-11-07,16:02:13,35.63
2020-11-07,16:02:13,34.47
2020-11-07,16:02:13,35.04
2020-11-07,16:02:13,37.52
2020-11-07,16:02:13,36.87
2020-11-07,16:02:13,32.34
2020-11-07,16:02:13,34.47
2020-11-07,16:02:13,33.37
2020-11-07,16:02:13,33.37
2020-11-07,16:02:14,32.34
2020-11-07,16:02:14,33.91
2020-11-07,16:02:14,33.91
2020-11-07,16:02:14,32.85
2020-11-07,16:02:14,35.63
2020-11-07,16:02:14,33.91
2020-11-07,16:02:14,36.87
2020-11-07,16:02:14,35.63
2020-11-07,16:02:14,36.87
2020-11-07,16:02:14,33.91
2020-11-07,16:02:15,31.85
2020-11-07,16:02:15,38.19
2020-11-07,16:02:15,36.87
2020-11-07,16:02:15,35.04
2020-11-07,16:02:15,36.87
2020-11-07,16:02:15,38.19
2020-11-07,16:02:15,38.89
2020-11-07,16:02:15,36.24
2020-11-07,16:02:15,37.52
2020-11-07,16:02:15,35.63
2020-11-07,16:02:16,37.52
2020-11-07,16:02:16,32.34
2020-11-07,16:02:16,35.04
2020-11-07,16:02:16,35.63
2020-11-07,16:02:16,35.63
2020-11-07,16:02:16,36.24
2020-11-07,16:02:16,36.87
2020-11-07,16:02:16,35.63
2020-11-07,16:02:16,32.34
2020-11-07,16:02:16,33.37
2020-11-07,16:02:17,32.85
2020-11-07,16:02:17,32.85
2020-11-07,16:02:17,31.85
2020-11-07,16:02:17,28.74
2020-11-07,16:02:17,29.15
2020-11-07,16:02:17,30
2020-11-07,16:02:17,30
2020-11-07,16:02:17,29.15
2020-11-07,16:02:17,32.85
2020-11-07,16:02:17,30.45
2020-11-07,16:02:17,30.45
2020-11-07,16:02:18,31.37
2020-11-07,16:02:18,28.74
2020-11-07,16:02:18,30.45
2020-11-07,16:02:18,31.37
2020-11-07,16:02:18,30.9
2020-11-07,16:02:18,30.9
2020-11-07,16:02:18,32.85
2020-11-07,16:02:18,30
2020-11-07,16:02:18,33.37
2020-11-07,16:02:18,30.45
2020-11-07,16:02:19,30
2020-11-07,16:02:19,30.9
2020-11-07,16:02:19,29.57
2020-11-07,16:02:19,30.45
2020-11-07,16:02:19,30.9
2020-11-07,16:02:19,30.9
2020-11-07,16:02:19,30
2020-11-07,16:02:19,30.9
2020-11-07,16:02:19,31.85
2020-11-07,16:02:19,30.45
2020-11-07,16:02:20,30.9
2020-11-07,16:02:20,31.37
2020-11-07,16:02:20,31.37
2020-11-07,16:02:20,29.15
2020-11-07,16:02:20,31.37
2020-11-07,16:02:20,30.45
2020-11-07,16:02:20,30.9
2020-11-07,16:02:20,32.85
2020-11-07,16:02:20,30.45
2020-11-07,16:02:20,32.34
2020-11-07,16:02:21,30.45
2020-11-07,16:02:21,30.45
2020-11-07,16:02:21,30.9
2020-11-07,16:02:21,31.37
2020-11-07,16:02:21,31.85
2020-11-07,16:02:21,31.85
2020-11-07,16:02:21,31.85
2020-11-07,16:02:21,32.34
2020-11-07,16:02:21,30
2020-11-07,16:02:21,32.85
2020-11-07,16:02:22,30.9
2020-11-07,16:02:22,31.37
2020-11-07,16:02:22,30.45
2020-11-07,16:02:22,31.85
2020-11-07,16:02:22,29.57
2020-11-07,16:02:22,31.37
2020-11-07,16:02:22,31.85
2020-11-07,16:02:22,30.9
2020-11-07,16:02:22,30.9
2020-11-07,16:02:22,31.85
2020-11-07,16:02:23,30.9
2020-11-07,16:02:23,28.74
2020-11-07,16:02:23,29.15
2020-11-07,16:02:23,31.37
2020-11-07,16:02:23,31.37
2020-11-07,16:02:23,30.9
2020-11-07,16:02:23,31.37
2020-11-07,16:02:23,31.37
2020-11-07,16:02:23,31.85
2020-11-07,16:02:23,31.85
2020-11-07,16:02:24,30
2020-11-07,16:02:24,28.74
2020-11-07,16:02:24,30.9
2020-11-07,16:02:24,29.57
